series_number,part_number,item_number,level,title,call_number,object_number,priref,intellectual_entity,date_string,date_start,date_end,quantity,url,parent_url,number_images,images,description,subjects,topics,people,places
3,7.0,605,ITEM,"Item 0605: Tribune negatives including Gladstone workers in Queensland and budget demonstration, Melbourne, Victoria, July-August 1981",ON 160/Item 0605,1046010,110369964,IE4422570,August 1981,1981-01-01 00:00:00,1981-12-31 00:00:00,40 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369964,http://archival.sl.nsw.gov.au/Details/archive/110369621,40,FL4422749|FL4422751|FL4422753|FL4422754|FL4422756|FL4422757|FL4422759|FL4422761|FL4422763|FL4422765|FL4422766|FL4422769|FL4422771|FL4422773|FL4422775|FL4422778|FL4422780|FL4422782|FL4422783|FL4422785|FL4422786|FL4422787|FL4422789|FL4422792|FL4422795|FL4422796|FL4422798|FL4422800|FL4422802|FL4422803|FL4422805|FL4422807|FL4422809|FL4422810|FL4422813|FL4422815|FL4422816|FL4422817|FL4422821|FL4422822,"Includes:|Razor Gang demonstration, Melbourne, August 1981|Maritime (Port of Melbourne, 35 hours struggle), August 1981|Maritime (Port of Melbourne 35 hours picket), July 1981|Gladstone workers in Queensland, July 1981|Budget demonstration Melbourne, razor cuts, August 1981|Original negative sleeve titled Gladstone '81, Port of Melb (maritime - 35 hrs), Telecom",,demonstrations|workers,,
3,7.0,615,ITEM,"Item 0615: Tribune negatives including railway cuts and worker victimisation protests, July-August 1981",ON 160/Item 0615,1046022,110369974,IE4423290,July-August 1981,1981-01-01 00:00:00,1981-12-31 00:00:00,30 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369974,http://archival.sl.nsw.gov.au/Details/archive/110369621,30,FL4423354|FL4423355|FL4423356|FL4423357|FL4423358|FL4423359|FL4423360|FL4423361|FL4423362|FL4423363|FL4423364|FL4423365|FL4423366|FL4423367|FL4423368|FL4423369|FL4423370|FL4423371|FL4423372|FL4423373|FL4423374|FL4423375|FL4423376|FL4423377|FL4423378|FL4423379|FL4423380|FL4423381|FL4423382|FL4423383,"Includes:|Rail cuts, South Australia, August 1981|Rail cuts, Victoria, 1981|Rail, Chullora, worker victimisation, July 1981|Original negative sleeve titled S.A. Rail '81, Vic Rail '81, Chullora rail workers",,railway workers|demonstrations,,
3,7.0,620,ITEM,"Item 0620: Tribune negatives including Australian Postal & Telecommunications Union meeting, Redfern oval, New South Wales, December 1981",ON 160/Item 0620,1046045,110369987,IE4422727,December 1981,1981-01-01 00:00:00,1981-12-31 00:00:00,43 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369987,http://archival.sl.nsw.gov.au/Details/archive/110369621,43,FL4422925|FL4422928|FL4422929|FL4422931|FL4422933|FL4422934|FL4422936|FL4422938|FL4422940|FL4422942|FL4422945|FL4422947|FL4422949|FL4422951|FL4422952|FL4422953|FL4422955|FL4422959|FL4422960|FL4422962|FL4422964|FL4422967|FL4422970|FL4422972|FL4422975|FL4422977|FL4422979|FL4422982|FL4422985|FL4422986|FL4422987|FL4422989|FL4422990|FL4422993|FL4422994|FL4422996|FL4422997|FL4422999|FL4423001|FL4423003|FL4423005|FL4423008|FL4423010,"Includes:|Tribune party, Melbourne, Oct-December 1981|Tenants, Union, St Kilda, Nov-December 1981|Ford Strike, Broadmeadows, December 1981|Expelled Builders Labourers Federation members get their tickets back, December 1981|Australian Postal & Telecommunications Union meeting, Redfern oval, December 1981|ACOA picket, December 1981",,postal workers|communication workers|meetings,,
3,7.0,625,ITEM,"Item 0625: Tribune negatives including social security picket, Sydney, New South Wales, December 1981",ON 160/Item 0625,1046058,110369994,IE4426680,December 1981,1981-01-01 00:00:00,1981-12-31 00:00:00,40 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369994,http://archival.sl.nsw.gov.au/Details/archive/110369621,40,FL4426682|FL4426683|FL4426684|FL4426685|FL4426686|FL4426687|FL4426688|FL4426689|FL4426690|FL4426691|FL4426692|FL4426693|FL4426694|FL4426695|FL4426696|FL4426697|FL4426698|FL4426699|FL4426700|FL4426701|FL4426702|FL4426703|FL4426704|FL4426705|FL4426706|FL4426707|FL4426708|FL4426709|FL4426710|FL4426711|FL4426712|FL4426713|FL4426714|FL4426715|FL4426716|FL4426717|FL4426718|FL4426719|FL4426720|FL4426721,"Includes:|Social security picket, Sydney, December 1981",,pickets|workers,,
3,7.0,627,ITEM,"Item 0627: Tribune negatives including Ford strike, Broadmeadows, Victoria and IXL cannery workers, South Australia, October-December 1981",ON 160/Item 0627,1046061,110369996,IE4424759,October-December 1981,1981-01-01 00:00:00,1981-12-31 00:00:00,35 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369996,http://archival.sl.nsw.gov.au/Details/archive/110369621,35,FL4424761|FL4424762|FL4424763|FL4424764|FL4424765|FL4424766|FL4424767|FL4424768|FL4424769|FL4424770|FL4424771|FL4424772|FL4424773|FL4424774|FL4424775|FL4424776|FL4424777|FL4424778|FL4424779|FL4424780|FL4424781|FL4424782|FL4424783|FL4424784|FL4424785|FL4424789|FL4424790|FL4424791|FL4424793|FL4424794|FL4424795|FL4424797|FL4424798|FL4424800|FL4424801,"Includes:|Ford strike, Broadmeadows, December 1981|Jack Cambairm, December 1981|Anti-abortion poster, October 1981|IXL cannery, work in South Australia, November 1981|Ray Denning poster, December 1981",,strikes|workers|canneries,,
3,8.0,653,ITEM,"Item 0653: Tribune negatives including Maritime workers, Cockatoo Island dockyards, and Lang Hancock's 73rd Birthday, Sydney, New South Wales, June-August 1982",ON 160/Item 0653,1046121,110370038,IE4427484,June-August 1982,1982-01-01 00:00:00,1982-12-31 00:00:00,36 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370038,http://archival.sl.nsw.gov.au/Details/archive/110369622,36,FL4427486|FL4427489|FL4427493|FL4427495|FL4427498|FL4427501|FL4427503|FL4427506|FL4427508|FL4427512|FL4427517|FL4427519|FL4427521|FL4427523|FL4427525|FL4427527|FL4427528|FL4427530|FL4427532|FL4427534|FL4427535|FL4427538|FL4427539|FL4427540|FL4427544|FL4427545|FL4427547|FL4427549|FL4427550|FL4427551|FL4427553|FL4427555|FL4427557|FL4427559|FL4427561|FL4427563,"Includes:|Maritime workers, Cockatoo dockyards, Sydney, June 1982|Lang Hancock, 73rd Birthday, Sydney seminar, 1982|Hiroshima day display, Sydney, August 1982",,workers|men,,
3,8.0,663,ITEM,"Item 0663: Tribune negatives including welfare group public meeting, October 1982",ON 160/Item 0663,1050841,110370083,IE4428982,October 1982,1982-01-01 00:00:00,1982-12-31 00:00:00,52 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370083,http://archival.sl.nsw.gov.au/Details/archive/110369622,52,FL4428984|FL4428985|FL4428986|FL4428987|FL4428988|FL4428989|FL4428990|FL4428991|FL4428992|FL4428993|FL4428994|FL4428995|FL4428996|FL4428997|FL4428998|FL4428999|FL4429000|FL4429001|FL4429002|FL4429003|FL4429004|FL4429005|FL4429006|FL4429007|FL4429008|FL4429009|FL4429010|FL4429011|FL4429012|FL4429013|FL4429014|FL4429015|FL4429016|FL4429017|FL4429018|FL4429019|FL4429020|FL4429021|FL4429022|FL4429023|FL4429024|FL4429025|FL4429026|FL4429027|FL4429028|FL4429029|FL4429030|FL4429031|FL4429032|FL4429033|FL4429034|FL4429035,"Includes:|Wollongong, Kenira [?] support, October 1982|Welfare groups, public meeting, Sydney, October 1982",,meetings|welfare workers,,
3,8.0,665,ITEM,"Item 0665: Tribune negatives including land rights protest, Sydney, New South Wales and general strike, Queensland, 1982",ON 160/Item 0665,1050845,110370085,IE4430089,1982,1982-01-01 00:00:00,1982-12-31 00:00:00,39 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370085,http://archival.sl.nsw.gov.au/Details/archive/110369622,39,FL4430091|FL4430093|FL4430096|FL4430098|FL4430100|FL4430102|FL4430104|FL4430106|FL4430107|FL4430109|FL4430111|FL4430112|FL4430113|FL4430114|FL4430115|FL4430117|FL4430118|FL4430120|FL4430122|FL4430124|FL4430126|FL4430128|FL4430129|FL4430131|FL4430133|FL4430134|FL4430136|FL4430138|FL4430140|FL4430141|FL4430142|FL4430144|FL4430146|FL4430149|FL4430150|FL4430152|FL4430154|FL4430156|FL4430158,"Includes:|Land Rights, Sydney|Queensland general strike, 1982|General strike, Queensland, 1982",,land rights|demonstrations|strikes|workers,,
3,8.0,670,ITEM,"Item 0670: Tribune negatives including social workers union rally, Sydney, New South Wales, November 1982",ON 160/Item 0670,1050853,110370090,IE4431080,November 1982,1982-01-01 00:00:00,1982-12-31 00:00:00,40 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370090,http://archival.sl.nsw.gov.au/Details/archive/110369622,40,FL4431082|FL4431083|FL4431084|FL4431085|FL4431086|FL4431087|FL4431088|FL4431089|FL4431090|FL4431091|FL4431092|FL4431093|FL4431094|FL4431095|FL4431096|FL4431097|FL4431098|FL4431099|FL4431100|FL4431101|FL4431102|FL4431103|FL4431104|FL4431105|FL4431106|FL4431107|FL4431111|FL4431112|FL4431114|FL4431119|FL4431128|FL4431136|FL4431138|FL4431140|FL4431142|FL4431154|FL4431165|FL4431168|FL4431170|FL4431172,"Includes:|Unemployed People's Union rally, Sydney, Anti-Union rally, March 1981, November 1982|Bill Nile, demonstration outside New South Wales Parliament, November, 1982|Social workers Union rally, Sydney, November 1982",,political rallies|welfare workers,,
3,8.0,673,ITEM,"Item 0673: Tribune negatives including industrial pickets, South Australia, March-April 1983",ON 160/Item 0673,1050866,110370099,IE4429465,March-April 1983,1983-01-01 00:00:00,1983-12-31 00:00:00,43 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370099,http://archival.sl.nsw.gov.au/Details/archive/110369622,43,FL4429467|FL4429470|FL4429472|FL4429474|FL4429475|FL4429477|FL4429478|FL4429480|FL4429483|FL4429485|FL4429486|FL4429487|FL4429488|FL4429489|FL4429491|FL4429493|FL4429495|FL4429497|FL4429498|FL4429501|FL4429505|FL4429508|FL4429510|FL4429512|FL4429513|FL4429516|FL4429517|FL4429520|FL4429521|FL4429522|FL4429523|FL4429525|FL4429527|FL4429530|FL4429532|FL4429533|FL4429535|FL4429536|FL4429537|FL4429538|FL4429542|FL4429543|FL4429545,"Includes:|South Australian industrial, colon picket, General Motors Holden, ANL picket, March 1983|Original negative sleeve titled S.A. photos - GMH/Colon/Metallurgy, ANL picket, March/April 1983",,pickets|industrial workers,,
